edinet_code,year,ordinary_income,oi_basis,employees_consolidated,employees_nonconsolidated,source_year,back
E00837,2025,356244000,nonconsolidated,,,2026,1
E00837,2026,255504000,nonconsolidated,,402,2026,0
E00838,2022,6889026000,consolidated,,,2026,4
E00838,2023,7964903000,consolidated,,,2026,3
E00838,2024,9544907000,consolidated,,,2026,2
E00838,2025,10587468000,consolidated,,,2026,1
E00838,2026,11786832000,consolidated,1877,780,2026,0
E00839,2022,579075000,consolidated,,,2026,4
E00839,2023,432271000,consolidated,,,2026,3
E00839,2024,24310000,consolidated,,,2026,2
E00839,2025,97761000,consolidated,,,2026,1
E00839,2026,2296457000,consolidated,2730,185,2026,0
E00840,2022,83441000000,nonconsolidated,,,2026,4
E00840,2023,42890000000,nonconsolidated,,,2026,3
E00840,2024,37671000000,nonconsolidated,,,2026,2
E00840,2025,19753000000,nonconsolidated,,,2026,1
E00840,2026,9344000000,nonconsolidated,16967,5198,2026,0
E00842,2022,4184000000,consolidated,,,2026,4
E00842,2023,3349000000,consolidated,,,2026,3
E00842,2024,1168000000,consolidated,,,2026,2
E00842,2025,-1411000000,consolidated,,,2026,1
E00842,2026,-77000000,consolidated,1037,357,2026,0
E00845,2022,1401000000,consolidated,,,2026,4
E00845,2023,704000000,consolidated,,,2026,3
E00845,2024,2733000000,consolidated,,,2026,2
E00845,2025,102000000,consolidated,,,2026,1
E00845,2026,2249000000,consolidated,2106,437,2026,0
E00848,2022,397000000,nonconsolidated,,,2026,4
E00848,2023,660000000,nonconsolidated,,,2026,3
E00848,2024,1130000000,nonconsolidated,,,2026,2
E00848,2025,1139000000,nonconsolidated,,,2026,1
E00848,2026,303000000,nonconsolidated,,296,2026,0
E00852,2022,5127000000,consolidated,,,2026,4
E00852,2023,5389000000,consolidated,,,2026,3
E00852,2024,4452000000,consolidated,,,2026,2
E00852,2025,5210000000,consolidated,,,2026,1
E00852,2026,5570000000,consolidated,713,415,2026,0
E00858,2022,4868000000,consolidated,,,2026,4
E00858,2023,3363000000,consolidated,,,2026,3
E00858,2024,8127000000,consolidated,,,2026,2
E00858,2025,7311000000,consolidated,,,2026,1
E00858,2026,8092000000,consolidated,3096,751,2026,0
E00867,2022,-274909000,consolidated,,,2026,4
E00867,2023,94361000,consolidated,,,2026,3
E00867,2024,21575000,consolidated,,,2026,2
E00867,2025,81550000,consolidated,,,2026,1
E00867,2026,-709264000,consolidated,321,100,2026,0
E00868,2022,264693000,nonconsolidated,,,2026,4
E00868,2023,121120000,nonconsolidated,,,2026,3
E00868,2024,132859000,nonconsolidated,,,2026,2
E00868,2025,173610000,nonconsolidated,,,2026,1
E00868,2026,128345000,nonconsolidated,,222,2026,0
E00871,2022,2671000000,consolidated,,,2026,4
E00871,2023,2396000000,consolidated,,,2026,3
E00871,2024,2421000000,consolidated,,,2026,2
E00871,2025,1272000000,consolidated,,,2026,1
E00871,2026,2383000000,consolidated,1849,776,2026,0
E00872,2022,49692000000,consolidated,,,2026,4
E00872,2023,9100000000,consolidated,,,2026,3
E00872,2024,15564000000,consolidated,,,2026,2
E00872,2025,12375000000,consolidated,,,2026,1
E00872,2026,38349000000,nonconsolidated,15689,2749,2026,0
E00873,2022,74553000000,nonconsolidated,,,2026,4
E00873,2023,82417000000,nonconsolidated,,,2026,3
E00873,2024,77982000000,nonconsolidated,,,2026,2
E00873,2025,96851000000,nonconsolidated,,,2026,1
E00873,2026,102821000000,nonconsolidated,46294,7027,2026,0
E00877,2022,212052000000,consolidated,,,2026,4
E00877,2023,120900000000,consolidated,,,2026,3
E00877,2024,90118000000,consolidated,,,2026,2
E00877,2025,193459000000,consolidated,,,2026,1
E00877,2026,230419000000,consolidated,47895,8233,2026,0
E00878,2022,35658000000,consolidated,,,2026,4
E00878,2023,32579000000,consolidated,,,2026,3
E00878,2024,35763000000,consolidated,,,2026,2
E00878,2025,39346000000,consolidated,,,2026,1
E00878,2026,42772000000,consolidated,5434,1827,2026,0
E00879,2022,40816000000,consolidated,,,2026,4
E00879,2023,32411000000,consolidated,,,2026,3
E00879,2024,29222000000,consolidated,,,2026,2
E00879,2025,32863000000,consolidated,,,2026,1
E00879,2026,28873000000,consolidated,11762,3485,2026,0
E00880,2022,37624000000,consolidated,,,2026,4
E00880,2023,43183000000,consolidated,,,2026,3
E00880,2024,45577000000,consolidated,,,2026,2
E00880,2025,46572000000,consolidated,,,2026,1
E00880,2026,50366000000,consolidated,4155,1976,2026,0
E00882,2022,1589000000,consolidated,,,2026,4
E00882,2023,105000000,consolidated,,,2026,3
E00882,2024,780000000,consolidated,,,2026,2
E00882,2025,1195000000,consolidated,,,2026,1
E00882,2026,547000000,consolidated,394,283,2026,0
E00884,2022,12771000000,consolidated,,,2026,4
E00884,2023,9918000000,consolidated,,,2026,3
E00884,2024,8186000000,consolidated,,,2026,2
E00884,2025,9670000000,consolidated,,,2026,1
E00884,2026,12256000000,consolidated,1626,1267,2026,0
E00885,2022,4192000000,consolidated,,,2026,4
E00885,2023,1200000000,consolidated,,,2026,3
E00885,2024,2060000000,consolidated,,,2026,2
E00885,2025,5737000000,consolidated,,,2026,1
E00885,2026,10372000000,consolidated,1155,611,2026,0
E00886,2022,1933000000,consolidated,,,2026,4
E00886,2023,1179000000,consolidated,,,2026,3
E00886,2024,743000000,consolidated,,,2026,2
E00886,2025,1753000000,consolidated,,,2026,1
E00886,2026,1931000000,consolidated,856,653,2026,0
E00888,2022,7738000000,consolidated,,,2026,4
E00888,2023,9472000000,consolidated,,,2026,3
E00888,2024,10733000000,consolidated,,,2026,2
E00888,2025,9677000000,consolidated,,,2026,1
E00888,2026,10815000000,consolidated,399,330,2026,0
E00891,2022,3465000000,consolidated,,,2026,4
E00891,2023,4316000000,consolidated,,,2026,3
E00891,2024,5336000000,consolidated,,,2026,2
E00891,2025,5199000000,consolidated,,,2026,1
E00891,2026,4479000000,consolidated,2522,710,2026,0
E00893,2022,37611000000,consolidated,,,2026,4
E00893,2023,40216000000,consolidated,,,2026,3
E00893,2024,57685000000,consolidated,,,2026,2
E00893,2025,49103000000,consolidated,,,2026,1
E00893,2026,54713000000,consolidated,16739,1536,2026,0
E00895,2022,-243000000,consolidated,,,2026,4
E00895,2023,-1146000000,consolidated,,,2026,3
E00895,2024,-460000000,consolidated,,,2026,2
E00895,2025,471000000,consolidated,,,2026,1
E00895,2026,393000000,consolidated,399,306,2026,0
E00897,2022,1012000000,consolidated,,,2026,4
E00897,2023,4351000000,consolidated,,,2026,3
E00897,2024,13025000000,consolidated,,,2026,2
E00897,2025,16481000000,consolidated,,,2026,1
E00897,2026,17840000000,consolidated,2198,493,2026,0
E00898,2022,17003000000,consolidated,,,2026,4
E00898,2023,16625000000,consolidated,,,2026,3
E00898,2024,19945000000,consolidated,,,2026,2
E00898,2025,19936000000,consolidated,,,2026,1
E00898,2026,19667000000,consolidated,4283,906,2026,0
E00900,2022,2625000000,consolidated,,,2026,4
E00900,2023,3141000000,consolidated,,,2026,3
E00900,2024,5963000000,consolidated,,,2026,2
E00900,2025,6709000000,consolidated,,,2026,1
E00900,2026,6834000000,consolidated,1079,626,2026,0
E00902,2022,8315000000,consolidated,,,2026,4
E00902,2023,3373000000,consolidated,,,2026,3
E00902,2024,5003000000,consolidated,,,2026,2
E00902,2025,7764000000,consolidated,,,2026,1
E00902,2026,8490000000,consolidated,3514,1379,2026,0
E00904,2022,898000000,consolidated,,,2026,4
E00904,2023,4783000000,consolidated,,,2026,3
E00904,2024,986000000,consolidated,,,2026,2
E00904,2025,705000000,consolidated,,,2026,1
E00904,2026,2454000000,consolidated,652,523,2026,0
E00906,2022,590722000,nonconsolidated,,,2026,4
E00906,2023,749499000,nonconsolidated,,,2026,3
E00906,2024,740941000,nonconsolidated,,,2026,2
E00906,2025,644927000,nonconsolidated,,,2026,1
E00906,2026,578761000,nonconsolidated,,176,2026,0
E00909,2022,976493000,consolidated,,,2026,4
E00909,2023,995120000,consolidated,,,2026,3
E00909,2024,923164000,consolidated,,,2026,2
E00909,2025,943994000,consolidated,,,2026,1
E00909,2026,738541000,consolidated,375,139,2026,0
E00910,2022,589228000,consolidated,,,2026,4
E00910,2023,637838000,consolidated,,,2026,3
E00910,2024,754762000,consolidated,,,2026,2
E00910,2025,766708000,consolidated,,,2026,1
E00910,2026,1077385000,consolidated,213,206,2026,0
E00911,2022,447583000,consolidated,,,2026,4
E00911,2023,179320000,consolidated,,,2026,3
E00911,2024,382479000,consolidated,,,2026,2
E00911,2025,365534000,consolidated,,,2026,1
E00911,2026,606406000,consolidated,278,218,2026,0
E00912,2022,534252000,consolidated,,,2026,4
E00912,2023,650694000,consolidated,,,2026,3
E00912,2024,635776000,consolidated,,,2026,2
E00912,2025,341881000,consolidated,,,2026,1
E00912,2026,495287000,consolidated,426,407,2026,0
E00913,2022,18062000000,consolidated,,,2026,4
E00913,2023,15462000000,consolidated,,,2026,3
E00913,2024,17310000000,consolidated,,,2026,2
E00913,2025,21577000000,consolidated,,,2026,1
E00913,2026,32244000000,consolidated,2561,176,2026,0
E00916,2022,12928000000,consolidated,,,2026,4
E00916,2023,12803000000,consolidated,,,2026,3
E00916,2024,17058000000,consolidated,,,2026,2
E00916,2025,14874000000,consolidated,,,2026,1
E00916,2026,16967000000,consolidated,2404,1719,2026,0
E00917,2022,1032323000,nonconsolidated,,,2026,4
E00917,2023,1307056000,consolidated,,,2026,3
E00917,2024,939860000,consolidated,,,2026,2
E00917,2025,874970000,consolidated,,,2026,1
E00917,2026,1236340000,consolidated,235,192,2026,0
E00919,2022,550876000000,nonconsolidated,,,2026,4
E00919,2023,340122000000,nonconsolidated,,,2026,3
E00919,2024,286399000000,nonconsolidated,,,2026,2
E00919,2025,86594000000,nonconsolidated,,,2026,1
E00919,2026,205504000000,nonconsolidated,47029,4792,2026,0
E00920,2022,270544000000,nonconsolidated,,,2026,4
E00920,2023,338241000000,nonconsolidated,,,2026,3
E00920,2024,373257000000,nonconsolidated,,,2026,2
E00920,2025,431119000000,nonconsolidated,,,2026,1
E00920,2026,513062000000,nonconsolidated,14099,4081,2026,0
E00922,2022,140870000000,nonconsolidated,,,2026,4
E00922,2023,104770000000,nonconsolidated,,,2026,3
E00922,2024,-6527000000,nonconsolidated,,,2026,2
E00922,2025,12028000000,nonconsolidated,,,2026,1
E00922,2026,62940000000,nonconsolidated,3123,1747,2026,0
E00923,2022,100892000000,nonconsolidated,,,2026,4
E00923,2023,134998000000,nonconsolidated,,,2026,3
E00923,2024,258621000000,nonconsolidated,,,2026,2
E00923,2025,109143000000,nonconsolidated,,,2026,1
E00923,2026,138315000000,nonconsolidated,6223,2808,2026,0
E00928,2022,72259000,nonconsolidated,,,2026,4
E00928,2023,242574000,nonconsolidated,,,2026,3
E00928,2024,-161857000,nonconsolidated,,,2026,2
E00928,2025,-409238000,nonconsolidated,,,2026,1
E00928,2026,256396000,nonconsolidated,,303,2026,0
E00931,2022,29773000000,consolidated,,,2026,4
E00931,2023,26960000000,nonconsolidated,,,2026,3
E00931,2024,28643000000,nonconsolidated,,,2026,2
E00931,2025,16787000000,nonconsolidated,,,2026,1
E00931,2026,38067000000,nonconsolidated,2309,1902,2026,0
E00935,2022,17542000000,consolidated,,,2026,4
E00935,2023,8727000000,consolidated,,,2026,3
E00935,2024,9951000000,consolidated,,,2026,2
E00935,2025,21279000000,consolidated,,,2026,1
E00935,2026,-206000000,consolidated,1114,1086,2026,0
E00937,2022,5665000000,consolidated,,,2026,4
E00937,2023,7779000000,consolidated,,,2026,3
E00937,2024,5932000000,consolidated,,,2026,2
E00937,2025,7086000000,consolidated,,,2026,1
E00937,2026,10527000000,consolidated,1527,395,2026,0
E00939,2022,14074000000,nonconsolidated,,,2026,4
E00939,2023,-206000000,nonconsolidated,,,2026,3
E00939,2024,24477000000,nonconsolidated,,,2026,2
E00939,2025,35039000000,nonconsolidated,,,2026,1
E00939,2026,12936000000,nonconsolidated,10543,2979,2026,0
E00941,2022,340000000,consolidated,,,2026,4
E00941,2023,623000000,consolidated,,,2026,3
E00941,2024,815000000,consolidated,,,2026,2
E00941,2025,870000000,consolidated,,,2026,1
E00941,2026,773000000,consolidated,359,344,2026,0
E00942,2022,28750000000,consolidated,,,2026,4
E00942,2023,35568000000,consolidated,,,2026,3
E00942,2024,42434000000,consolidated,,,2026,2
E00942,2025,39725000000,consolidated,,,2026,1
E00942,2026,47971000000,consolidated,9292,1786,2026,0
E00945,2022,121057000000,nonconsolidated,,,2026,4
E00945,2023,150755000000,nonconsolidated,,,2026,3
E00945,2024,188036000000,nonconsolidated,,,2026,2
E00945,2025,112263000000,nonconsolidated,,,2026,1
E00945,2026,101353000000,nonconsolidated,4206,3396,2026,0
E00947,2022,14799000000,consolidated,,,2026,4
E00947,2023,9085000000,consolidated,,,2026,3
E00947,2024,6037000000,consolidated,,,2026,2
E00947,2025,8067000000,consolidated,,,2026,1
E00947,2026,11195000000,consolidated,1479,1195,2026,0
E00948,2022,5935646000,consolidated,,,2026,4
E00948,2023,7579449000,consolidated,,,2026,3
E00948,2024,8513028000,consolidated,,,2026,2
E00948,2025,12840865000,consolidated,,,2026,1
E00948,2026,11043254000,consolidated,1748,872,2026,0
E00949,2022,22525000000,nonconsolidated,,,2026,4
E00949,2023,27068000000,nonconsolidated,,,2026,3
E00949,2024,31272000000,nonconsolidated,,,2026,2
E00949,2025,26232000000,nonconsolidated,,,2026,1
E00949,2026,22013000000,nonconsolidated,3968,1884,2026,0
E00952,2022,6182000000,consolidated,,,2026,4
E00952,2023,7723000000,consolidated,,,2026,3
E00952,2024,10296000000,consolidated,,,2026,2
E00952,2025,9417000000,consolidated,,,2026,1
E00952,2026,7704000000,consolidated,1887,1016,2026,0
E00953,2022,1996000000,nonconsolidated,,,2026,4
E00953,2023,2215000000,nonconsolidated,,,2026,3
E00953,2024,1868000000,nonconsolidated,,,2026,2
E00953,2025,3780000000,nonconsolidated,,,2026,1
E00953,2026,2349000000,nonconsolidated,,1374,2026,0
E00957,2022,1022000000,consolidated,,,2026,4
E00957,2023,58000000,consolidated,,,2026,3
E00957,2024,-219000000,consolidated,,,2026,2
E00957,2025,443000000,consolidated,,,2026,1
E00957,2026,227000000,consolidated,878,331,2026,0
E00959,2022,-488072000,consolidated,,,2026,4
E00959,2023,-1104678000,consolidated,,,2026,3
E00959,2024,274243000,consolidated,,,2026,2
E00959,2025,29058000,consolidated,,,2026,1
E00959,2026,249565000,consolidated,709,694,2026,0
E00961,2022,8508000000,consolidated,,,2026,4
E00961,2023,7568000000,consolidated,,,2026,3
E00961,2024,3568000000,consolidated,,,2026,2
E00961,2025,3198000000,consolidated,,,2026,1
E00961,2026,2844000000,consolidated,696,696,2026,0
E00962,2022,562000000,consolidated,,,2026,4
E00962,2023,598000000,consolidated,,,2026,3
E00962,2024,6142000000,consolidated,,,2026,2
E00962,2025,6974000000,consolidated,,,2026,1
E00962,2026,-1162000000,consolidated,1786,1297,2026,0
E00965,2022,9125818000,consolidated,,,2026,4
E00965,2023,8759271000,consolidated,,,2026,3
E00965,2024,9146962000,consolidated,,,2026,2
E00965,2025,2938933000,consolidated,,,2026,1
E00965,2026,-353393000,consolidated,1080,1033,2026,0
E00967,2022,47422000000,consolidated,,,2026,4
E00967,2023,22010000000,consolidated,,,2026,3
E00967,2024,-7241000000,consolidated,,,2026,2
E00967,2025,4742000000,consolidated,,,2026,1
E00967,2026,2834000000,consolidated,5157,351,2026,0
E00970,2022,5395000000,consolidated,,,2026,4
E00970,2023,3069000000,consolidated,,,2026,3
E00970,2024,1691000000,consolidated,,,2026,2
E00970,2025,1933000000,consolidated,,,2026,1
E00970,2026,1679000000,consolidated,1142,694,2026,0
E00973,2022,20512000000,consolidated,,,2026,4
E00973,2023,5418000000,consolidated,,,2026,3
E00973,2024,7264000000,consolidated,,,2026,2
E00973,2025,-7046000000,consolidated,,,2026,1
E00973,2026,1165000000,consolidated,985,937,2026,0
E00974,2022,22739000000,consolidated,,,2026,4
E00974,2023,5141000000,consolidated,,,2026,3
E00974,2024,24477000000,consolidated,,,2026,2
E00974,2025,26152000000,consolidated,,,2026,1
E00974,2026,28079000000,consolidated,4923,2899,2026,0
E00984,2022,47688000000,nonconsolidated,,,2026,4
E00984,2023,91615000000,nonconsolidated,,,2026,3
E00984,2024,182730000000,nonconsolidated,,,2026,2
E00984,2025,202008000000,nonconsolidated,,,2026,1
E00984,2026,519133000000,nonconsolidated,20171,8009,2026,0
E00985,2022,5569000000,consolidated,,,2026,4
E00985,2023,5827000000,consolidated,,,2026,3
E00985,2024,6822000000,consolidated,,,2026,2
E00985,2025,13219000000,consolidated,,,2026,1
E00985,2026,4031000000,consolidated,1982,1322,2026,0
E00988,2022,34482000000,nonconsolidated,,,2026,4
E00988,2023,16991000000,nonconsolidated,,,2026,3
E00988,2024,8572000000,nonconsolidated,,,2026,2
E00988,2025,5977000000,nonconsolidated,,,2026,1
E00988,2026,18927000000,nonconsolidated,73526,1198,2026,0
E00989,2022,16338000000,nonconsolidated,,,2026,4
E00989,2023,9059000000,nonconsolidated,,,2026,3
E00989,2024,8413000000,nonconsolidated,,,2026,2
E00989,2025,15423000000,nonconsolidated,,,2026,1
E00989,2026,7573000000,nonconsolidated,34363,3888,2026,0
E00993,2022,10165000000,consolidated,,,2026,4
E00993,2023,7958000000,consolidated,,,2026,3
E00993,2024,4707000000,consolidated,,,2026,2
E00993,2025,15311000000,consolidated,,,2026,1
E00993,2026,9511000000,consolidated,4443,1087,2026,0
E00994,2022,2285000000,consolidated,,,2026,4
E00994,2023,591000000,consolidated,,,2026,3
E00994,2024,2704000000,consolidated,,,2026,2
E00994,2025,1679000000,consolidated,,,2026,1
E00994,2026,1006000000,consolidated,1393,708,2026,0
E00995,2022,1244000000,consolidated,,,2026,4
E00995,2023,3640000000,consolidated,,,2026,3
E00995,2024,5240000000,consolidated,,,2026,2
E00995,2025,4665000000,consolidated,,,2026,1
E00995,2026,5733000000,consolidated,1940,920,2026,0
E00996,2022,1614438000,consolidated,,,2026,4
E00996,2023,1043028000,consolidated,,,2026,3
E00996,2024,1488363000,consolidated,,,2026,2
E00996,2025,2241803000,consolidated,,,2026,1
E00996,2026,2457891000,consolidated,1077,611,2026,0
E01000,2022,2561000000,consolidated,,,2026,4
E01000,2023,1748000000,consolidated,,,2026,3
E01000,2024,2201000000,consolidated,,,2026,2
E01000,2025,2681000000,consolidated,,,2026,1
E01000,2026,2442000000,consolidated,1271,778,2026,0
E01002,2022,41549000000,consolidated,,,2026,4
E01002,2023,-8745000000,consolidated,,,2026,3
E01002,2024,36333000000,consolidated,,,2026,2
E01002,2025,22369000000,consolidated,,,2026,1
E01002,2026,37506000000,consolidated,7968,2778,2026,0
E01007,2022,2541000000,consolidated,,,2026,4
E01007,2023,2315000000,consolidated,,,2026,3
E01007,2024,2798000000,consolidated,,,2026,2
E01007,2025,2520000000,consolidated,,,2026,1
E01007,2026,2262000000,consolidated,2529,241,2026,0
E01008,2022,11397000000,consolidated,,,2026,4
E01008,2023,9501000000,consolidated,,,2026,3
E01008,2024,6969000000,consolidated,,,2026,2
E01008,2025,5447000000,consolidated,,,2026,1
E01008,2026,6261000000,consolidated,1621,743,2026,0
E01014,2022,1751000000,consolidated,,,2026,4
E01014,2023,1291000000,consolidated,,,2026,3
E01014,2024,-732000000,consolidated,,,2026,2
E01014,2025,819000000,consolidated,,,2026,1
E01014,2026,894000000,consolidated,328,252,2026,0
E01018,2022,25904000000,consolidated,,,2026,4
E01018,2023,23453000000,consolidated,,,2026,3
E01018,2024,23493000000,consolidated,,,2026,2
E01018,2025,42446000000,consolidated,,,2026,1
E01018,2026,40036000000,consolidated,4923,2858,2026,0
E01019,2022,3481000000,consolidated,,,2026,4
E01019,2023,2730000000,consolidated,,,2026,3
E01019,2024,1930000000,consolidated,,,2026,2
E01019,2025,2084000000,consolidated,,,2026,1
E01019,2026,2416000000,consolidated,739,460,2026,0
E01020,2022,3433000000,consolidated,,,2026,4
E01020,2023,2541000000,consolidated,,,2026,3
E01020,2024,-275000000,consolidated,,,2026,2
E01020,2025,1330000000,consolidated,,,2026,1
E01020,2026,2996000000,consolidated,1691,119,2026,0
E01024,2022,1797282000,consolidated,,,2026,4
E01024,2023,1869962000,consolidated,,,2026,3
E01024,2024,4286030000,consolidated,,,2026,2
E01024,2025,3284860000,consolidated,,,2026,1
E01024,2026,3474579000,consolidated,1786,568,2026,0
E01032,2022,769544000,consolidated,,,2026,4
E01032,2023,2140256000,consolidated,,,2026,3
E01032,2024,2433267000,consolidated,,,2026,2
E01032,2025,2579401000,consolidated,,,2026,1
E01032,2026,2768871000,consolidated,2975,198,2026,0
E01035,2022,81713000,nonconsolidated,,,2026,4
E01035,2023,-21565000,nonconsolidated,,,2026,3
E01035,2024,187541000,nonconsolidated,,,2026,2
E01035,2025,420477000,nonconsolidated,,,2026,1
E01035,2026,192470000,nonconsolidated,,100,2026,0
E01045,2022,14606000000,consolidated,,,2026,4
E01045,2023,15832000000,consolidated,,,2026,3
E01045,2024,15871000000,consolidated,,,2026,2
E01045,2025,20041000000,consolidated,,,2026,1
E01045,2026,22085000000,consolidated,1528,284,2026,0
E01048,2022,3566000000,consolidated,,,2026,4
E01048,2023,-2687000000,consolidated,,,2026,3
E01048,2024,-2412000000,consolidated,,,2026,2
E01048,2025,854000000,consolidated,,,2026,1
E01048,2026,2390000000,consolidated,1684,806,2026,0
E01051,2022,4794000000,nonconsolidated,,,2026,4
E01051,2023,5122000000,nonconsolidated,,,2026,3
E01051,2024,3393000000,nonconsolidated,,,2026,2
E01051,2025,3997000000,nonconsolidated,,,2026,1
E01051,2026,3592000000,nonconsolidated,,972,2026,0
E01052,2022,973940000,consolidated,,,2026,4
E01052,2023,-236702000,consolidated,,,2026,3
E01052,2024,35583000,consolidated,,,2026,2
E01052,2025,90392000,consolidated,,,2026,1
E01052,2026,1021619000,consolidated,611,432,2026,0
E01055,2022,2744816000,consolidated,,,2026,4
E01055,2023,2169523000,consolidated,,,2026,3
E01055,2024,3909268000,consolidated,,,2026,2
E01055,2025,6339644000,consolidated,,,2026,1
E01055,2026,6239923000,consolidated,1097,348,2026,0
E01056,2022,15509619000,consolidated,,,2026,4
E01056,2023,19740097000,consolidated,,,2026,3
E01056,2024,11883083000,consolidated,,,2026,2
E01056,2025,16561893000,consolidated,,,2026,1
E01056,2026,19573370000,consolidated,956,623,2026,0
E01057,2022,3962347000,consolidated,,,2026,4
E01057,2023,3440953000,consolidated,,,2026,3
E01057,2024,3782741000,consolidated,,,2026,2
E01057,2025,4229091000,consolidated,,,2026,1
E01057,2026,4526393000,consolidated,839,206,2026,0
E01063,2022,-292579000,consolidated,,,2026,4
E01063,2023,-582623000,consolidated,,,2026,3
E01063,2024,-191493000,consolidated,,,2026,2
E01063,2025,608993000,consolidated,,,2026,1
E01063,2026,708204000,consolidated,523,370,2026,0
E01065,2022,9231000000,consolidated,,,2026,4
E01065,2023,9369000000,consolidated,,,2026,3
E01065,2024,8216000000,consolidated,,,2026,2
E01065,2025,10920000000,consolidated,,,2026,1
E01065,2026,12447000000,consolidated,567,250,2026,0
E01077,2022,9311000000,consolidated,,,2026,4
E01077,2023,8104000000,consolidated,,,2026,3
E01077,2024,6390000000,consolidated,,,2026,2
E01077,2025,7047000000,consolidated,,,2026,1
E01077,2026,6077000000,consolidated,1434,110,2026,0
E01078,2022,3934000000,consolidated,,,2026,4
E01078,2023,4246000000,consolidated,,,2026,3
E01078,2024,4489000000,consolidated,,,2026,2
E01078,2025,4937000000,consolidated,,,2026,1
E01078,2026,5497000000,consolidated,1208,458,2026,0
E01080,2022,1543000000,consolidated,,,2026,4
E01080,2023,1442000000,consolidated,,,2026,3
E01080,2024,4628000000,consolidated,,,2026,2
E01080,2025,6096000000,consolidated,,,2026,1
E01080,2026,5671000000,consolidated,862,362,2026,0
E01081,2022,72192000000,nonconsolidated,,,2026,4
E01081,2023,72156000000,nonconsolidated,,,2026,3
E01081,2024,115437000000,nonconsolidated,,,2026,2
E01081,2025,55754000000,nonconsolidated,,,2026,1
E01081,2026,108234000000,nonconsolidated,10450,3250,2026,0
E01084,2022,459275000000,consolidated,,,2026,4
E01084,2023,321525000000,consolidated,,,2026,3
E01084,2024,385246000000,consolidated,,,2026,2
E01084,2025,214764000000,consolidated,,,2026,1
E01084,2026,229646000000,consolidated,14392,5120,2026,0
E01092,2022,4901000000,nonconsolidated,,,2026,4
E01092,2023,6723000000,nonconsolidated,,,2026,3
E01092,2024,8519000000,nonconsolidated,,,2026,2
E01092,2025,7039000000,nonconsolidated,,,2026,1
E01092,2026,8242000000,nonconsolidated,4159,1329,2026,0
E01094,2022,4644299000,consolidated,,,2026,4
E01094,2023,5125514000,consolidated,,,2026,3
E01094,2024,3873527000,consolidated,,,2026,2
E01094,2025,4855098000,consolidated,,,2026,1
E01094,2026,5104379000,consolidated,2252,743,2026,0
E01095,2022,1466336000,consolidated,,,2026,4
E01095,2023,1055718000,consolidated,,,2026,3
E01095,2024,389330000,consolidated,,,2026,2
E01095,2025,522789000,consolidated,,,2026,1
E01095,2026,587948000,consolidated,737,173,2026,0
E01096,2022,1595000000,consolidated,,,2026,4
E01096,2023,-117000000,consolidated,,,2026,3
E01096,2024,-171000000,consolidated,,,2026,2
E01096,2025,-220000000,consolidated,,,2026,1
E01096,2026,3919000000,consolidated,1596,1175,2026,0
E01097,2022,5801000000,nonconsolidated,,,2026,4
E01097,2023,9019000000,nonconsolidated,,,2026,3
E01097,2024,13935000000,nonconsolidated,,,2026,2
E01097,2025,28504000000,nonconsolidated,,,2026,1
E01097,2026,19313000000,nonconsolidated,25978,3472,2026,0
E01098,2022,8552000000,consolidated,,,2026,4
E01098,2023,10471000000,consolidated,,,2026,3
E01098,2024,9605000000,consolidated,,,2026,2
E01098,2025,9154000000,consolidated,,,2026,1
E01098,2026,10178000000,consolidated,4568,780,2026,0
E01100,2022,9310000000,consolidated,,,2026,4
E01100,2023,7922000000,consolidated,,,2026,3
E01100,2024,12087000000,consolidated,,,2026,2
E01100,2025,9764000000,consolidated,,,2026,1
E01100,2026,8595000000,consolidated,2593,1134,2026,0
E01103,2022,1370000000,consolidated,,,2026,4
E01103,2023,668000000,consolidated,,,2026,3
E01103,2024,1186000000,consolidated,,,2026,2
E01103,2025,950000000,consolidated,,,2026,1
E01103,2026,1441000000,consolidated,419,365,2026,0
E01107,2022,-150305000,consolidated,,,2026,4
E01107,2023,409003000,consolidated,,,2026,3
E01107,2024,1105971000,consolidated,,,2026,2
E01107,2025,653803000,consolidated,,,2026,1
E01107,2026,1188878000,consolidated,351,323,2026,0
E01108,2022,29045000000,nonconsolidated,,,2026,4
E01108,2023,28979000000,nonconsolidated,,,2026,3
E01108,2024,37631000000,nonconsolidated,,,2026,2
E01108,2025,38603000000,nonconsolidated,,,2026,1
E01108,2026,65189000000,nonconsolidated,41304,6657,2026,0
E01109,2022,486412000,consolidated,,,2026,4
E01109,2023,730006000,consolidated,,,2026,3
E01109,2024,382039000,consolidated,,,2026,2
E01109,2025,170908000,consolidated,,,2026,1
E01109,2026,337771000,consolidated,253,247,2026,0
E01111,2022,13193000000,consolidated,,,2026,4
E01111,2023,12900000000,consolidated,,,2026,3
E01111,2024,12007000000,consolidated,,,2026,2
E01111,2025,14601000000,consolidated,,,2026,1
E01111,2026,14810000000,consolidated,2993,1104,2026,0
E01112,2022,3598000000,consolidated,,,2026,4
E01112,2023,1332000000,consolidated,,,2026,3
E01112,2024,8920000000,consolidated,,,2026,2
E01112,2025,7617000000,consolidated,,,2026,1
E01112,2026,11189000000,consolidated,6294,1384,2026,0
E01113,2022,2522000000,consolidated,,,2026,4
E01113,2023,3139000000,consolidated,,,2026,3
E01113,2024,4094000000,consolidated,,,2026,2
