edinet_code,sec_code,name,doc_id,period_end,text,char_len,text_sha1
E30022,6080,Ｍ＆Ａキャピタルパートナーズ株式会社,S100XCS6,2025-09-30,"３ 【事業の内容】当社グループは、当社及び連結子会社５社（㈱レコフ、㈱レコフデータ及びその他３社）の計６社で構成されております。当社グループはＭ＆Ａ関連サービス（仲介、アドバイザリー、データベース提供及びメディア運営など）を主たる事業としており、国内のＭ＆Ａ案件を中心としつつ、上場企業のＴＯＢやカーブアウト案件からクロスボーダーＭ＆Ａまで、幅広くＭ＆Ａを支援するサービスを展開しております。日本における中堅・中小企業の後継者不在が社会課題として広く認知される中、Ｍ＆Ａ関連サービスを通じた事業承継、シナジーの創出、更なる成長・発展の支援は、社会的責任を伴う重要な使命と認識しております。Ｍ＆Ａを通じてクライアントの成長・発展に尽くすため、当社グループ各社は、次のようなサービスを展開しております。なお、当社グループの事業は、Ｍ＆Ａ関連サービス事業という単一の事業セグメントであります。 (1) 当社（Ｍ＆Ａ仲介及びアドバイザリー業務）主に国内の未上場オーナー企業をメインターゲットとして、事業承継ニーズ、または自社の企業価値の向上を目的とした譲渡ニーズに対するＭ＆Ａの仲介サービスを提供しております。近年では、未上場企業の中でも大型な案件で豊富な成約実績を有し、複雑な案件を推進する高度な助言体制を有していることから、大型案件の受注が安定的に継続しており、規模の大きな案件が今後も増加すると考えております。また、上場企業等のＴＯＢや子会社カーブアウト等を含むＦＡ案件の支援を中心に行う専門部署を設立することでサービスを拡充しております。引き続き、納得性の高い報酬体系や蓄積されたノウハウ、高品質な助言を行う組織的な体制を生かし、業容拡大を進めてまいります。 (2) ㈱レコフ（Ｍ＆Ａ仲介及びアドバイザリー業務）創業30年以上の業歴のなかで培われたノウハウに基づき、中小企業の案件から業界大手同士の経営統合、上場企業の組織再編からＴＯＢ（株式公開買付）、ＭＢＯ（経営陣による株式譲受）といった高度な支援を要するアドバイザリー業務まで、幅広く展開しております。近年では、積極的な若手コンサルタントの採用を行うなど組織の若返りに取り組み、また、事業承継案件におけるＭ＆Ａ仲介サービスが増加しており、引き続き積極的な提案活動と案件受注増加に取り組んでまいります。 (3) ㈱レコフデータ（Ｍ＆Ａデータベース提供及びメディア運営その他の業務）1985年以降のＭ＆Ａ事例をデータベース化しており、Ｍ＆Ａの機会を日常的に検討している事業会社から、同業となる金融機関、Ｍ＆Ａブティック会社、あるいは官公庁から教育機関まで幅広いユーザーへ向けて未上場企業のＭ＆Ａまで幅広く網羅するデータベース『ＭＡＲＲ Ｐｒｏ』を提供するとともに、自社で運営するＭ＆Ａ情報専門メディア『ＭＡＲＲ（マール）』を通じて、最新のＭ＆Ａに関するニュース・取材記事を発信し、市場の活性化を使命として運営を行っております。また、Ｍ＆Ａに携わる人材を養成するため、セミナーや教育研修プログラムを展開する「Ｍ＆Ａフォーラム」事業を通じ、人材育成サービスや、Ｍ＆Ａに関連する人材紹介サービス事業「ＭＡＲＲ
Ｃａｒｅｅｒ」も展開しております。 [事業系統図]当社グループの事業系統図は、次のとおりであります。",1378,ff69b7b7d7c92a6073b4659c855fb37bebf010f7
E01967,6861,株式会社キーエンス,S100YAHE,2026-03-20,"３【事業の内容】
当社の関係会社は、当社、連結子会社39社、関連会社1社（2026年3月20日現在）により構成され、その主な事業内容は、電子応用機器の製造及び販売であります。
事業内容と当社及び関係会社の当該事業に係る位置付けは、次のとおりであります。(1）電子応用機器の製造及び販売
当社が商品の開発、製造及び販売を行っているほか、キーエンスソフトウェア㈱は当社商品のソフトウェア開発、キーエンスエンジニアリング㈱は当社商品の製造を行っております。さらに北米・中南米ではKEYENCE CORPORATION OF AMERICAほか3社、欧州ではKEYENCE DEUTSCHLAND GmbHほか4社、アジアではKEYENCE（CHINA）CO.,LTD.ほか11社の子会社等を通じて販売を行っております。 (2）その他の事業
㈱イプロスが広告・マーケティング業を営んでおります。
事業の系統図は次のとおりであります。（注）
無印
連結子会社＊
持分法適用会社",433,2fb2d60b26e39f7dc627097f232840559ce55b8f
E00523,3003,ヒューリック株式会社,S100XR5L,2025-12-31,"３【事業の内容】
当社グループ（当社及び当社の関係会社）は、当社、連結子会社52社、持分法適用関連会社36社及び他数社より構成されており、「不動産事業」、「保険事業」、「ホテル・旅館事業」及び「その他」を営んでおります。
「不動産事業」では、競争優位性のある賃貸ポートフォリオ構築の為の不動産取得及び不動産バリューアッドビジネス等の不動産の取得・販売に加え、安定的で効率的な収益構造を持つ不動産賃貸をおこなう不動産投資業務、保有物件の建替及び都心部の好立地において開発をおこなう不動産開発業務、投資法人等のアセットマネジメント業務等をおこなっております。当社グループにおいては連結営業収益の約９割が「不動産事業」です。また、「保険事業」では生損保の保険代理店業務、「ホテル・旅館事業」ではホテル及び旅館の運営業務、「その他」では建築工事請負業務、設計・工事監理業務、こども教育事業などをおこなっております。
当社グループが営んでいる主な事業内容と、各関係会社等の当該事業に係る位置付け及びセグメントとの関係は以下の通りであり、次の３区分は、「第５
経理の状況
１．連結財務諸表等
(１)連結財務諸表
注記事項」に掲げるセグメント情報等の区分と同一であります。 （1）不動産事業① 不動産投資業務
当社グループは不動産マーケットにおける多様なニーズに対応して、競争優位性のある賃貸ポートフォリオの構築を目的とした好立地の不動産取得をおこなっております。
2025年12月末時点において東京23区の駅近を中心に約250件（販売用不動産除く）の賃貸物件を保有・管理しており、賃貸可能面積は約131万㎡となっており、この賃貸ポートフォリオを用いて不動産賃貸業務をおこなっております。
また、収益力の一層の強化をはかるため、開発・建替による賃料収入の増強を実現し、安定的な賃貸収入を得ているほか、不動産バリューアッドビジネス等の不動産の取得・販売業務をおこなっております。
加えて、当社の連結子会社株式会社レーサムも不動産の取得・販売、不動産バリューアッドビジネス等をおこなっており、連結ベースでの更なる成長と持続的な企業価値向上に向け協働しております。
そのほか、マーケットの拡大が予想される新規事業領域等への取り組みも推進しております。② 不動産開発・建替業務
当社では物件立地特性に応じた不動産開発業務をおこなっております。特に従来から保有している賃貸物件の建替の着実な推進によるポートフォリオの質的改善をおこなっているほか、新規の物件取得・開発・売却を通じた付加価値創出の実現を目指し、好立地物件での高品質な開発業務を推進しております。③ アセットマネジメント業務
当社の連結子会社ヒューリックリートマネジメント株式会社は、Ｊ－ＲＥＩＴ事業への参入のため2014年２月に上場しましたヒューリックリート投資法人からアセットマネジメント業務を受託しております。
また、当社の連結子会社ヒューリック不動産投資顧問株式会社は、2017年11月に運用を開始したヒューリックプライベートリート投資法人等からアセットマネジメント業務を受託しております。④ その他
当社の連結子会社ヒューリックビルマネジメント株式会社などは、賃貸不動産に関連する業務としてビル管理業務、警備業務、ビル清掃業務をおこなっております。
また、当社の連結子会社ヒューリックプロパティソリューション株式会社は、不動産バリューアッドビジネスに伴う建築工事の企画、設計、査定、管理及びコンサルティング業務をおこなっております。 （2）保険事業
当社の連結子会社ヒューリック保険サービス株式会社は、損害保険会社21社・生命保険会社24社及び少額短期保険会社１社と代理店契約を締結し、火災保険・自動車保険等の損害保険代理店業務、定期保険・養老保険等の生命保険及び医療保険等の募集業務をおこなっております。また、保険代理店業務に関連する集金代行業務もおこなっております。
保険事業は法人マーケットに重点を置いた営業を展開しておりますが、個人顧客にも「お客さま第一」のきめ細やかなサービスを提供し、法・個人のバランスのとれた営業基盤を築いております。 （3）ホテル・旅館事業
ホテル・旅館事業におきましては、当社の連結子会社であるヒューリックホテルマネジメント株式会社は「ＴＨＥ ＧＡＴＥ ＨＯＴＥＬ」シリーズ及び「ビューホテル」シリーズ、ヒューリックふふ株式会社は「ふふ」シリーズを中心に、ホテル及び旅館の運営をおこなっております。 （4）その他
当社の連結子会社ヒューリックビルド株式会社は、当社保有ビル等の営繕工事、テナントの入退去時の内装工事を中心とした建築工事請負業務、設計・工事監理業務等をおこなっております。また、当社は連結子会社ヒューリックアグリ株式会社を経由して、ベトナムで農業生産をおこなっている外国法人PAN-HULIC Joint Stock Companyに出資をおこない、アグリ事業をおこなっております。
また、「こども教育事業」については、当社の連結子会社株式会社リソー教育グループがこどもを対象にした教育関連サービスを提供する事業等を推進しております。
加えて、当社の連結子会社ヒューリックエナジーソリューション株式会社は、再生可能エネルギー発電所及び蓄電所の開発・管理、小売電気事業等環境インフラ事業をおこなっております。
当連結会計年度におきましては、クックデリ株式会社を当社の連結子会社とし、介護施設向け完全調理済み食品の企画開発・製造委託・販売をおこなっております。 （全社）
当社の連結子会社であるヒューリックプロサーブ株式会社は、当社グループへ経理・人事総務・システム等に関するサービス等を提供しております。
以上の事項を系統図に示すと次の通りであります。［事業系統図］",2430,a59d95aa12f33c9753a9463ced40d59f3fb884ae
E01506,6146,株式会社ディスコ,S100YC6I,2026-03-31,"３ 【事業の内容】当社グループ(当社及び当社の関係会社)は、当社及び子会社23社、関連会社２社により構成されており、事業は、半導体製造装置(精密加工装置)、精密加工ツールの製造・販売を主に、これらに附帯する保守・サービス等を行っております。当社グループの事業内容及び主要な会社は、次のとおりであります。 事業内容主要な製品主要な会社精密加工装置、精密加工ツールの製造・販売 上記に係る保守・サービス〔精密加工装置〕ダイシングソーレーザソーグラインダポリッシャサーフェースプレーナ 〔精密加工ツール〕ダイシングブレードグラインディングホイールドライポリッシングホイール砥石応用製品〔製造〕当社㈱ダイイチコンポーネンツ 〔販売・サービス〕当社㈱ダイイチコンポーネンツ㈱ディスコKKMファクトリーズDISCO HI-TEC AMERICA,INC.DISCO HI-TEC(SINGAPORE)PTE LTDDISCO HI-TEC EUROPE GmbHDISCO HI-TEC CHINA CO.,LTD.DISCO HI-TEC TAIWAN CO.,LTD.DISCO HI-TEC KOREA Corporation 当社グループの主要な事業活動の系統図は、次のとおりであります。",542,a9f87fdecc5568d2f98cbb2350d60c7f0c5862f4
E02529,8058,三菱商事株式会社,S100YB25,2026-03-31,"3 【事業の内容】当社グループが営む事業の内容については、第5 経理の状況 連結財務諸表注記1をご参照ください。当社は取扱商品又はサービスの内容に応じて事業を複数の営業グループに区分しており、それぞれの事業は、当社の各事業部門及びその直轄の関係会社（連結子会社 833社、持分法適用会社 349社）により推進しています。（注）連結対象会社数は、連結子会社が連結経理処理している関係会社788社を除いた場合には394社となります。 事業セグメントごとの取扱商品又はサービスの内容については、第5 経理の状況 連結財務諸表注記6をご参照ください。事業セグメントごとの主要な関係会社は以下のとおりです。 主要な連結子会社主要な持分法適用会社地球環境エネルギー三菱商事エネルギーCUTBANK DAWSON GAS RESOURCESDGS JAPANDIAMOND GAS HOLDINGSDIAMOND LNG CANADAアストモスエネルギー BRUNEI LNGCAMERON LNG HOLDINGSJAPAN AUSTRALIA LNG (MIMI) マテリアルソリューション三菱商事ケミカル三菱商事プラスチック メタルワンCAPE FLATTERY SILICA MINESサウディ石油化学東洋紡エムシーMCC DEVELOPMENTMETANOL DE ORIENTE,METORMITSUBISHI CEMENT金属資源ジエコ三菱商事RtMジャパンMITSUBISHI CORPORATION RTM INTERNATIONALMITSUBISHI DEVELOPMENTANGLO AMERICAN QUELLAVECOANGLO AMERICAN SURCOMPANIA MINERA DEL PACIFICOIRON ORE COMPANY OF CANADA 社会インフラ千代田化工建設三菱商事都市開発三菱商事マシナリレンタルのニッケンDIAMOND REALTY INVESTMENTSMITSUBISHI ELEVATOR HONG KONGモビリティDIPO STAR FINANCEISUZU UTE AUSTRALIAMITSUBISHI MOTORS KRAMA YUDHA SALES INDONESIATRI PETCH ISUZU SALES三菱自動車工業TOYO TIRE食品産業三菱商事ライフサイエンスAGREX DO BRASILCERMAQINDIANA PACKERS伊藤ハム米久ホールディングスOLAM GROUPS.L.C.エム・シー・ヘルスケアホールディングス三菱商事パッケージング三菱商事ロジスティクス三菱食品 日本ケアサプライ三菱オートリース三菱HCキャピタルライフコーポレーションロイヤリティマーケティングローソン 電力ソリューション三菱商事エナジーソリューションズDIAMOND GENERATING ASIADIAMOND GENERATING CORPORATION ENECONEXAMPその他三菱商事フィナンシャルサービスMC FINANCE & CONSULTING ASIAMITSUBISHI CORPORATION FINANCE 現地法人欧州三菱商事会社北米三菱商事会社米国三菱商事会社三菱商事（上海） (注) 「その他」に含まれる取扱商品又はサービスは、財務、経理、人事、総務関連、IT、保険等です。",1440,1427ea1986b9cfddca3b0034a50c31bbd91a1ef0
E02513,8031,三井物産株式会社,S100YAVT,2026-03-31,"3【事業の内容】
当社及び連結子会社は、金属資源、エネルギー、機械・インフラ、化学品、鉄鋼製品、生活産業、次世代・機能推進等の各分野において、総合商社である当社を中心として全世界に広がる事業拠点とその情報力を活用し、多種多様な商品の売買、製造、輸送、ファイナンス等各種事業を多角的に行っています。さらには資源・インフラ開発プロジェクトの構築、環境・新技術・次世代燃料やウェルネスに関連する事業投資やデジタルを活用した価値創出等の幅広い取組みを展開しています。
当社は本店に事業別の事業本部を置き、各事業本部は担当事業領域毎に地域本部及びブロックと内外一体となった総合戦略を立案し、傘下の関係会社とともに全世界で事業活動を展開しています。地域本部及びブロックは地域戦略の要として担当地域を任されており、事業本部と連携しつつ各々傘下の関係会社とともに幅広い多角的な事業を行っています。
これらの事業本部並びに地域本部及びブロックを、IFRS第8号「事業セグメント」による開示に当たり、経営者による経営資源の配分に関する意思決定やその業績評価の方法、取扱商品またはサービス等の内容を勘案した事業領域の性質に基づく7つの事業別セグメントに分類しています。
当社グループの連結決算対象会社の総数は446社であり、その内訳は連結子会社が海外206社、国内72社、持分法適用会社が海外136社、国内32社となっています。 セグメント取扱商品またはサービスの内容主要な子会社主要な持分法適用会社金属資源鉄鉱石、原料炭、銅、ニッケル、アルミニウム、合金鉄・金属リサイクル 他三井物産メタルズ、Mitsui Iron Ore Development、Mitsui Iron Ore Corporation、Mitsui Resources、Japan Collahuasi Resources、Mitsui & Co. Mineral Resources Development (Latin America)INNER MONGOLIA ERDOS ELECTRIC POWER AND METALLURGY GROUP、日本アマゾンアルミニウムエネルギー天然ガス・LNG、原油、石油製品、環境・次世代エネルギー 他三井エネルギー資源開発、Mitsui E&P Middle East、Mitsui E&P USA、MEP Texas Holdings、Mitsui E&P Australia Holdings、Mitsui E&P Italia B、MEP South Texas、Mitsui & Co. Energy Trading Singapore、Mitsui & Co. LNG Investment USA、Mitsui & Co. Energy Marketing and Services (USA)、MIT SEL Investment、Mypower、e-dash、MIT RNG USAENEOSグローブ、JAPAN ARCTIC LNG、Japan Australia LNG (MIMI)、Mitsui E&P Mozambique Area 1機械・インフラ電力、海洋エネルギー、ガス配給、水、物流・社会インフラ、自動車、建設・鉱山機械、産業機械、鉄道、船舶、航空 他Mit-Power Capitals (Thailand)、MIT Wind Power、ミットパワーインディア、MITSUI GAS E ENERGIA DO BRASIL、Ecogen Brasil Solucoes Energeticas、MIZHA ENERGIA PARTICIPACOES、Shamrock Investment International、Mitsui & Co. Infrastructure Solutions、三井物産プロジェクトソリューション、東京国際エアカーゴターミナル、MIT Energy Southern Africa、Mitsui Water Holdings (Thailand)、GUMI BRASIL PARTICIPACOES、Toyota Chile、MITSUI AUTO FINANCE CHILE、Mitsui Auto Finance Peru、HINO MOTORS SALES MEXICO、Komatsu-Mitsui Maquinarias Peru、KOMEK MACHINERY Kazakhstan、MBK USA Commercial Vehicles、Ellison Technologies、MBK USA AUCTION、Autorentas del Pacifico、OMC SHIPPING、東洋船舶、三井物産エアロスペースSEA TERMINAL MANAGEMENT & SERVICE、SAFI ENERGY、IPM Eagle、India Yamaha Motor、太陽建機レンタル、KOMATSU AUSTRALIA、Penske Automotive Group、PT. Bussan Auto Finance、Hino Motors Manufacturing (Thailand)、WILLIS MITSUI & CO ENGINE SUPPORT化学品石油化学原料・製品、無機原料・製品、合成樹脂原料・製品、農業資材、飼料添加物、化学品タンクターミナル、住生活マテリアル 他三井物産ケミカル、日本アラビアメタノール、MMTX、Shark Bay Salt、ITC ANTWERP、MMCP、MIT Clean Energy、Intercontinental Terminals Company、三井物産プラスチック、Mitsui Plastics Trading (Shanghai)、Diana Elastomers、Mitsui AgriScience International、Mitsui Agro Business、Novus InternationalSMB建材、MVM Resources International、Nutrinova Netherlands、Ourofino鉄鋼製品インフラ鋼材、自動車部品、エネルギー鋼材 他三井物産スチール、STATS (UK)、Regency Steel AsiaGRI Renewable Industries、日鉄物産、エムエム建材、Gestamp Brasil Industria De Autopecas、GESTAMP 2020、NuMit生活産業食料、ファッション、ヘルスケア、EX（Employee Experience/従業員体験） 他United Grain Corporation of Oregon、プライフーズ、KASET PHOL SUGAR、Mit-Salmon Chile、三井物産流通グループ、WILSEY FOODS、MKU Holdings、マックスマーラジャパン、ビギホールディングス、三井物産リテールトレーディング、三井物産サプライチェーン・ソリューションズ、エームサービスフィード・ワン、IPSP Oriental Holding Company、スターゼン、DM三井製糖、Euricom、Minh Phu Seafood、MNインターファッション、IHH Healthcare次世代・機能推進 アセットマネジメント、キャピタルソリューション、保険、バイアウト投資、ベンチャー投資、商品デリバティブ、物流センター、ICTサービス、サイバーセキュリティ、BPO、デジタルマーケティング、TVショッピング、メディア、不動産 他 三井情報、三井物産セキュアディレクション、ワールド・ハイビジョン・チャンネル、M&Y Asia Telecom Holdings、三井物産インシュアランス・ホールディングス、三井物産アセットマネジメント・ホールディングス、SABRE INVESTMENTS、三井物産都市開発、MBK Real Estate Holdings、Mitsui Bussan Commodities、三井物産グローバルロジスティクスQVCジャパン、アルティウスリンク、JA三井リース",3439,6248de99a7ffbd655b8943a393820c72ea40d16d
E32380,6196,株式会社ストライク,S100XAN1,2025-09-30,"３ 【事業の内容】当社は公認会計士及び税理士が経営主体となり、創業よりＭ＆Ａ(企業合併、企業買収、企業間の資本提携等)の仲介を主たる事業としております。なお、当社はＭ＆Ａ仲介事業の単一セグメントであるため、セグメント情報は記載しておりません。 (Ｍ＆Ａ仲介業務について)
当社は、「世界を変える仲間をつくる。」をミッションとして事業活動を行っております。このミッションを果たすため、引き続き、Ｍ＆Ａを普及させることが重要であると認識しております。現在、後継者不在などの社会課題を背景に、中堅・中小企業のＭ＆Ａ市場は成長をつづけておりますが、当社では事業承継型Ｍ＆Ａだけでなく、近年注目されている成長戦略型Ｍ＆Ａや、イノベーション型Ｍ＆Ａの普及にも取り組んでおります。 (成長戦略型Ｍ＆Ａについて)
「成長戦略型Ｍ＆Ａ」とは、企業の積極的な成長や事業拡大を主な目的として行われるＭ＆Ａであります。従来のＭ＆Ａが、後継者不足の解消や事業承継といった「守り」の側面が強かったのに対し、成長戦略型Ｍ＆Ａは「攻め」の経営戦略として位置づけられます。譲渡企業と買収企業間の人材、技術、特許、販売チャネルなどの経営資源を組み合わせることで、売上増加、コスト削減など単独では得られない相乗効果を生み出すことが期待できます。
また、同業種や関連業種間でのＭ＆Ａでは、規模の拡大や市場での優位性を高め、顧客基盤を活用するなど、迅速に新たな分野へ参入することも可能にしております。 (イノベーション型Ｍ＆Ａについて)
「イノベーション型Ｍ＆Ａ」とは、自社にはない革新的な要素を取り込み、イノベーションを加速させることを目指す戦略的なＭ＆Ａであります。
スタートアップが産業創出機能として日本経済に根付くためにはイノベーション型Ｍ＆ＡによるＥＸＩＴマーケットの確立が必要だと当社は考えております。
ニッチだが高い成長性を持つ革新的な技術やビジネスモデルを持つスタートアップやベンチャー企業が買収対象となることが多く、ベンチャー企業の創業者や投資家が、事業の成果を現金化することのできる手段の一つとされています。
当社では、蓄積したスタートアップ業界の情報や買収企業のデータベースを駆使してＥＸＩＴ先を提案するほか、多様なスタートアップのスキームにも対応しております。 (事業承継型Ｍ＆Ａについて)
当社は引き続き、事業承継型Ｍ＆Ａについても力を入れております。事業承継型Ｍ＆Ａは、社内承継・親族承継とは違う、もうひとつの「成長」の選択肢であります。
当社の事業承継型Ｍ＆Ａコンサルティングは、バトンを渡す側も、受け継ぐ側も、双方が不安なく新しい未来へ進めるようにサポートしております。 (Ｍ＆Ａ仲介業務以外のサービスについて)
仲介業務だけでなく、専門性を活かして、ファイナンシャル・アドバイザリー業務、デューディリジェンス業務、企業評価業務等も行っております。企業再生支援、親族による事業承継に関わる問題、投資対象となる企業の価値やリスク調査など、正しい経営判断ができるよう、Ｍ＆Ａの周辺業務をサポートしております。
また、Ｍ＆Ａ支援業務で培ったノウハウをもとに、戦略コンサルティング業務も展開しております。買収を検討している企業様に向けて、Ｍ＆Ａでの成長余地の見極めから、対象企業の探索まで伴走し、Ｍ＆Ａの実現性を高めるお手伝いをしております。 (当社のサポート体制について)
当社は、本社(東京)以外に、営業所を８拠点(札幌、仙台、名古屋、京都、大阪、高松、広島、福岡)で開設し、全国の中堅・中小企業のＭ＆Ａを仲介事業の対象としておりますが、事業承継目的、事業成長目的、事業整理目的、事業再生目的等、様々なＭ＆Ａニーズに対応するとともに、特定業種に偏ることなく多様な業種・事業体のＭ＆Ａに携わっております。また、他社に先駆け、インターネット上でのマッチングサイト(当社におけるマッチングサイトの名称「Ｍ＆Ａ市場ＳＭＡＲＴ(Strike M&A Rapid Trading system)」)を構築し、それを積極的に活用することで、不特定多数の中から相手先の探索を行い、より希望条件に適う相手先を効率的に探索しております。
当社は、特定の資本グループの傘下には入らず、独立性及び公平性を維持した立場で業務を進めており、譲渡先と買収先の中立的な立場でＭ＆Ａの実行をサポートし、友好的なＭ＆Ａの創出を図ることで、双方から報酬を受領しております。 (Ｍ＆Ａ仲介業務フロー)
一般的な案件におけるＭ＆Ａ仲介業務フローは下記のとおりであります。 (1) ソーシング
当社のＭ＆Ａコンサルタントによる直接営業、提案型営業や広告宣伝による顧客誘導により、顕在的な譲渡希望ニーズの直接的な開拓・探索を行うとともに、金融機関や会計事務所を中心とした業務提携により案件紹介を受けることで間接的な案件探索を行っております。なお、当社では案件を紹介いただける金融機関や会計事務所と業務提携契約を締結し、契約先を業務提携先と称しております。
探索した結果、譲渡希望者若しくは譲渡検討者に対しては、当社のＭ＆Ａコンサルタントが譲渡希望ニーズや抱えている問題の相談を受け、それに対する解決策の提案や解決事例の紹介を行うこと等により、譲渡希望者が安心して当社に企業や事業の譲渡の仲介を依頼できるよう、案件の受託活動を進めております。
譲渡希望先と秘密保持契約を締結し、譲渡対象企業の情報を入手し、事業の把握及び企業の分析を行い、希望条件による譲渡可能性を検討いたします。譲渡可能性があると認められた場合には、当社内での契約審査を実施した後、譲渡希望先と「Ｍ＆Ａ仲介依頼契約」を締結いたします。
譲渡希望先との「Ｍ＆Ａ仲介依頼契約」締結後に、本格的な案件化に取り掛かります。譲渡希望先に対して、希望条件に沿った譲渡スキームを提案するとともに、買収候補先への提示条件を整理・検討いただきます。また、買収候補先への提案のため、譲渡対象企業の事業内容、事業特性、財務内容、譲渡条件等を取り纏め、「企業概要書」を作成いたします。 (2) マッチング
譲渡希望先の希望条件、譲渡対象企業の事業特性を踏まえ、買収ニーズに関する社内データベースを活用すること等により買収候補先をリストアップし、譲渡希望先の希望に沿う買収候補先を選定いただきます。選定いただいた買収候補先に対して、まずは企業名を伏せた形で一次提案を行います。
譲渡希望先の意向によって、インターネット上でのマッチングサイト「Ｍ＆Ａ市場ＳＭＡＲＴ」に、企業名を伏せたまま案件を掲載し、買収に関心のある企業を募っております。「Ｍ＆Ａ市場ＳＭＡＲＴ」は、譲渡や買収情報をインターネット上に掲載し、相手先企業を探索するサービスであります。「Ｍ＆Ａ市場ＳＭＡＲＴ」では、地域や業種の枠を越えた買収候補先が現れる可能性があり、また一般的には買収ニーズが少ない事業についても買収候補先を探索できるメリット等もあり、スピーディーに多数の買収候補先を探索できるツールとなっております。なお、インターネット上に案件を掲載する場合であっても、当社のノウハウにより匿名性を確保することで、企業名を知られることなく安心して利用いただけるものとなっております。
買収候補先が詳細な検討を希望される場合、当社は買収候補先と秘密保持契約を締結し、買収候補先に「企業概要書」を提出、二次提案を行います。更に、二次提案を受けて、買収意向の高まった候補先については、当社内での契約審査を経て、当社と買収候補先で「Ｍ＆Ａ仲介依頼契約」を締結した後に、当社は買収候補先への買収サポートを開始します。その後、当社の支援・調整のもと、実際に譲渡対象企業の事業所や工場を視察いただくとともに、譲渡対象企業のオーナー経営者と面談を実施し、譲渡に係る基本条件等を検討いただきます。
買収候補先が買収意向を決断した場合、買収条件等を記載した「買収意向表明書」を当社の支援のもと作成いただき、買収候補先から譲渡希望先に提示いただきます。譲渡希望先は、買収候補先からの「買収意向表明書」を検討し、買収候補先を１社に絞り込みます。 (3) エグゼキューション
基本的な譲渡条件がまとまった時点で、通常、当社の支援のもと、譲渡希望先と買収候補先との間で「基本合意契約」を締結いただきます。基本合意が締結された段階で、当社は、譲渡希望先と買収候補先の双方から「Ｍ＆Ａ仲介依頼契約」に従い、基本合意報酬を受領し、クロージングに向けての支援業務を本格的に開始することになります。
その後、買収候補先が譲渡対象企業に対してデューディリジェンスを実施し、対象企業のビジネスリスク、法務リスク、財務リスク等を調査し、その調査結果を踏まえて、譲渡希望先と買収候補先で最終的な条件交渉を行いますが、当社では買収候補先がスムーズなデューディリジェンスを実施できるよう環境を整備するとともに、最終的な条件交渉を支援いたします。
最終的な譲渡条件が決定した段階で、当社が段取りを行い譲渡希望先と買収候補先で「譲渡契約」を締結し、譲渡対象物の引渡しと譲渡代金の決済が行われることでＭ＆Ａに係る一連の取引が完了します。これらの業務の完了に伴い、譲渡先と買収先の双方より成約報酬を受領いたします。",3852,63bcb55fca7e8f1f666cd6665b8b5bfc7e91a9f4
